episode,score,moving_avg_100,epsilon,loss,elapsed_s
322,7.0,8.03,0.1991,0.04977,683.5
323,8.0,8.06,0.1981,0.02552,685.6
324,6.0,8.03,0.1971,0.0233,687.8
325,9.0,8.02,0.1961,0.02033,690.0
326,9.0,8.05,0.1951,0.03278,692.1
327,12.0,8.09,0.1942,0.01996,694.2
328,10.0,8.13,0.1932,0.02086,696.4
329,8.0,8.1,0.1922,0.03025,698.6
330,3.0,8.07,0.1913,0.03304,700.6
331,9.0,8.09,0.1903,0.03749,702.9
332,6.0,8.11,0.1893,0.01595,704.8
333,13.0,8.2,0.1884,0.03587,706.8
334,7.0,8.23,0.1875,0.02155,709.1
335,12.0,8.21,0.1865,0.01973,711.4
336,14.0,8.26,0.1856,0.02911,713.5
337,11.0,8.31,0.1847,0.02418,715.5
338,13.0,8.38,0.1837,0.03156,717.7
339,6.0,8.35,0.1828,0.0497,720.0
340,7.0,8.28,0.1819,0.04978,722.2
341,12.0,8.3,0.181,0.03337,724.4
342,10.0,8.31,0.1801,0.01466,726.5
343,10.0,8.41,0.1792,0.03354,728.8
344,7.0,8.49,0.1783,0.03623,731.0
345,12.0,8.56,0.1774,0.03767,733.2
346,11.0,8.58,0.1765,0.03777,735.3
347,11.0,8.62,0.1756,0.0259,737.5
348,10.0,8.68,0.1748,0.0188,739.6
349,11.0,8.74,0.1739,0.01843,742.1
350,7.0,8.72,0.173,0.03763,744.3
351,13.0,8.82,0.1721,0.04158,746.5
352,13.0,8.91,0.1713,0.01734,748.8
353,10.0,8.99,0.1704,0.02901,751.0
354,9.0,9.01,0.1696,0.01615,753.3
355,15.0,9.06,0.1687,0.02075,755.5
356,8.0,9.14,0.1679,0.02463,757.7
357,11.0,9.2,0.167,0.03118,759.8
358,6.0,9.21,0.1662,0.02809,762.0
359,11.0,9.29,0.1654,0.04234,764.3
360,8.0,9.26,0.1646,0.02394,766.3
361,13.0,9.34,0.1637,0.01611,768.4
362,14.0,9.4,0.1629,0.01262,770.7
363,16.0,9.49,0.1621,0.01875,773.0
364,10.0,9.52,0.1613,0.02697,775.1
365,11.0,9.54,0.1605,0.03281,777.2
366,10.0,9.52,0.1597,0.02553,779.4
367,6.0,9.51,0.1589,0.05413,781.4
368,9.0,9.52,0.1581,0.02819,783.6
369,11.0,9.46,0.1573,0.04399,785.7
370,14.0,9.53,0.1565,0.0519,788.2
371,13.0,9.57,0.1557,0.04487,790.3
372,21.0,9.73,0.1549,0.03777,792.6
373,7.0,9.73,0.1542,0.03016,794.6
374,7.0,9.71,0.1534,0.02313,796.7
375,13.0,9.67,0.1526,0.01872,799.0
376,8.0,9.71,0.1519,0.04029,801.1
377,12.0,9.73,0.1511,0.03161,803.3
378,17.0,9.86,0.1504,0.0137,805.5
379,10.0,9.88,0.1496,0.0149,807.7
380,14.0,9.93,0.1489,0.02431,809.9
381,13.0,9.96,0.1481,0.05011,812.3
382,16.0,10.01,0.1474,0.01829,814.7
383,10.0,10.01,0.1466,0.03371,817.0
384,16.0,10.06,0.1459,0.02282,819.3
385,11.0,10.11,0.1452,0.04648,821.5
386,16.0,10.19,0.1444,0.02529,824.1
387,16.0,10.26,0.1437,0.02744,826.5
388,11.0,10.28,0.143,0.03137,828.9
389,14.0,10.37,0.1423,0.03225,831.1
390,13.0,10.37,0.1416,0.01785,833.4
391,17.0,10.42,0.1409,0.02204,835.7
392,8.0,10.4,0.1402,0.02335,838.2
393,7.0,10.34,0.1395,0.01618,840.6
394,10.0,10.35,0.1388,0.0362,842.8
395,13.0,10.38,0.1381,0.02448,845.0
396,6.0,10.32,0.1374,0.02186,847.2
397,4.0,10.26,0.1367,0.02385,849.7
398,17.0,10.36,0.136,0.02774,852.0
399,18.0,10.43,0.1353,0.02725,854.4
400,10.0,10.42,0.1347,0.02073,856.5
401,12.0,10.48,0.134,0.04422,858.8
402,10.0,10.57,0.1333,0.04589,861.0
403,14.0,10.61,0.1326,0.02907,863.2
404,11.0,10.63,0.132,0.03334,865.5
405,11.0,10.62,0.1313,0.03031,868.1
406,17.0,10.64,0.1307,0.04632,870.5
407,15.0,10.69,0.13,0.06607,872.7
408,12.0,10.67,0.1294,0.03364,875.0
409,11.0,10.62,0.1287,0.02657,877.3
410,14.0,10.63,0.1281,0.04024,879.7
411,14.0,10.72,0.1274,0.0238,882.0
412,16.0,10.8,0.1268,0.03889,884.4
413,16.0,10.91,0.1262,0.05814,886.9
414,10.0,10.97,0.1255,0.0459,889.2
415,16.0,11.08,0.1249,0.03165,891.4
416,13.0,11.15,0.1243,0.03941,893.7
417,11.0,11.2,0.1237,0.01681,895.9
418,18.0,11.27,0.123,0.02585,898.1
419,14.0,11.26,0.1224,0.01835,900.2
420,9.0,11.3,0.1218,0.05097,902.3
421,18.0,11.39,0.1212,0.0215,904.5
422,11.0,11.43,0.1206,0.03142,906.8
423,12.0,11.47,0.12,0.0366,909.2
424,14.0,11.55,0.1194,0.02998,911.5
425,12.0,11.58,0.1188,0.04103,913.8
426,17.0,11.66,0.1182,0.02567,915.8
427,13.0,11.67,0.1176,0.02212,918.0
428,12.0,11.69,0.117,0.02145,920.2
429,17.0,11.78,0.1164,0.02366,922.3
430,9.0,11.84,0.1159,0.02106,924.5
431,15.0,11.9,0.1153,0.02832,926.6
432,16.0,12.0,0.1147,0.01738,928.8
433,10.0,11.97,0.1141,0.02102,931.2
434,13.0,12.03,0.1136,0.04215,933.4
435,14.0,12.05,0.113,0.06146,935.6
436,16.0,12.07,0.1124,0.04774,937.7
437,9.0,12.05,0.1119,0.05057,940.0
438,14.0,12.06,0.1113,0.0699,942.2
439,12.0,12.12,0.1107,0.0279,944.3
440,13.0,12.18,0.1102,0.01205,946.6
441,12.0,12.18,0.1096,0.03145,948.8
442,16.0,12.24,0.1091,0.04154,951.0
443,12.0,12.26,0.1085,0.05107,953.4
444,12.0,12.31,0.108,0.0269,955.6
445,13.0,12.32,0.1075,0.027,957.9
446,13.0,12.34,0.1069,0.03119,960.2
447,14.0,12.37,0.1064,0.05127,962.5
448,10.0,12.37,0.1059,0.02476,964.7
449,20.0,12.46,0.1053,0.04307,966.9
450,17.0,12.56,0.1048,0.02199,969.2
451,8.0,12.51,0.1043,0.02102,971.4
452,14.0,12.52,0.1038,0.02599,973.8
453,18.0,12.6,0.1032,0.0506,976.0
454,20.0,12.71,0.1027,0.02239,978.3
455,15.0,12.71,0.1022,0.02074,980.6
456,12.0,12.75,0.1017,0.06641,982.9
457,17.0,12.81,0.1012,0.026,985.3
458,15.0,12.9,0.1007,0.03005,987.7
459,10.0,12.89,0.1002,0.03595,990.1
460,10.0,12.91,0.0997,0.0464,992.3
461,18.0,12.96,0.0992,0.05736,994.6
462,13.0,12.95,0.0987,0.03318,996.7
463,10.0,12.89,0.0982,0.03616,999.0
464,12.0,12.91,0.0977,0.02675,1001.1
465,10.0,12.9,0.0972,0.02619,1003.3
466,12.0,12.92,0.0967,0.0526,1005.4
467,11.0,12.97,0.0962,0.03243,1007.5
468,14.0,13.02,0.0958,0.0291,1009.7
469,19.0,13.1,0.0953,0.03707,1011.9
470,11.0,13.07,0.0948,0.03217,1014.1
471,14.0,13.08,0.0943,0.07194,1016.3
472,9.0,12.96,0.0939,0.04541,1018.8
473,14.0,13.03,0.0934,0.01291,1021.0
474,17.0,13.13,0.0929,0.03053,1023.0
475,11.0,13.11,0.0925,0.08289,1025.1
476,16.0,13.19,0.092,0.08524,1027.3
477,20.0,13.27,0.0915,0.02115,1029.6
478,10.0,13.2,0.0911,0.0746,1031.7
479,16.0,13.26,0.0906,0.02697,1034.0
480,8.0,13.2,0.0902,0.04312,1036.1
481,10.0,13.17,0.0897,0.0236,1038.4
482,16.0,13.17,0.0893,0.03234,1040.6
483,14.0,13.21,0.0888,0.05006,1042.8
484,14.0,13.19,0.0884,0.04398,1044.9
485,17.0,13.25,0.0879,0.02918,1047.2
486,12.0,13.21,0.0875,0.09733,1049.4
487,13.0,13.18,0.0871,0.06584,1051.6
488,14.0,13.21,0.0866,0.04161,1053.6
489,14.0,13.21,0.0862,0.03627,1055.7
490,17.0,13.25,0.0858,0.02358,1057.9
491,18.0,13.26,0.0853,0.04415,1059.9
492,14.0,13.32,0.0849,0.02637,1062.2
493,15.0,13.4,0.0845,0.01392,1064.5
494,15.0,13.45,0.0841,0.03061,1066.7
495,16.0,13.48,0.0836,0.04443,1068.8
496,17.0,13.59,0.0832,0.03431,1070.9
497,14.0,13.69,0.0828,0.04031,1073.0
498,14.0,13.66,0.0824,0.04095,1075.2
499,15.0,13.63,0.082,0.08739,1077.4
500,10.0,13.63,0.0816,0.02712,1079.5
501,16.0,13.67,0.0812,0.0256,1081.5
502,16.0,13.73,0.0808,0.04674,1083.7
503,17.0,13.76,0.0804,0.0125,1085.8
504,11.0,13.76,0.08,0.02162,1088.0
505,9.0,13.74,0.0796,0.04483,1090.3
506,16.0,13.73,0.0792,0.05497,1092.6
507,13.0,13.71,0.0788,0.03072,1094.8
508,17.0,13.76,0.0784,0.05195,1097.0
