episode,score,moving_avg_100,epsilon,loss,elapsed_s
387,6.0,9.47,0.1437,0.01303,850.4
388,11.0,9.48,0.143,0.00878,852.5
389,15.0,9.59,0.1423,0.0066,854.8
390,15.0,9.63,0.1416,0.00793,856.9
391,10.0,9.67,0.1409,0.00887,859.0
392,13.0,9.74,0.1402,0.0087,861.4
393,10.0,9.74,0.1395,0.00328,863.5
394,14.0,9.77,0.1388,0.02655,865.6
395,11.0,9.85,0.1381,0.01965,867.7
396,15.0,9.9,0.1374,0.00374,869.7
397,12.0,9.99,0.1367,0.00855,871.8
398,12.0,10.01,0.136,0.00537,874.1
399,11.0,10.04,0.1353,0.00985,876.4
400,14.0,10.1,0.1347,0.00967,878.5
401,16.0,10.17,0.134,0.02848,880.5
402,8.0,10.25,0.1333,0.00731,882.6
403,6.0,10.2,0.1326,0.00954,884.7
404,17.0,10.19,0.132,0.01335,886.9
405,16.0,10.23,0.1313,0.01643,889.2
406,7.0,10.2,0.1307,0.00588,891.3
407,12.0,10.27,0.13,0.01191,893.4
408,11.0,10.28,0.1294,0.01286,895.4
409,17.0,10.33,0.1287,0.01282,897.4
410,16.0,10.39,0.1281,0.00356,899.5
411,12.0,10.45,0.1274,0.00546,901.6
412,16.0,10.5,0.1268,0.0062,903.6
413,12.0,10.54,0.1262,0.01256,905.9
414,11.0,10.54,0.1255,0.01714,908.2
415,11.0,10.54,0.1249,0.01122,910.2
416,15.0,10.62,0.1243,0.00576,912.4
417,16.0,10.67,0.1237,0.01875,914.8
418,13.0,10.68,0.123,0.03992,917.0
419,16.0,10.76,0.1224,0.00774,919.2
420,12.0,10.79,0.1218,0.01061,921.3
421,15.0,10.85,0.1212,0.01102,923.3
422,16.0,10.96,0.1206,0.01106,925.4
423,10.0,10.99,0.12,0.01488,927.4
424,12.0,10.96,0.1194,0.02216,930.0
425,10.0,11.01,0.1188,0.00644,932.0
426,17.0,11.08,0.1182,0.01871,934.2
427,11.0,11.08,0.1176,0.0148,936.4
428,12.0,11.13,0.117,0.00724,938.5
429,13.0,11.23,0.1164,0.01267,940.7
430,5.0,11.19,0.1159,0.00499,942.9
431,14.0,11.19,0.1153,0.01174,945.0
432,17.0,11.29,0.1147,0.01306,947.1
433,13.0,11.28,0.1141,0.01307,949.1
434,12.0,11.27,0.1136,0.00386,951.2
435,12.0,11.29,0.113,0.00624,953.2
436,14.0,11.25,0.1124,0.00376,955.2
437,9.0,11.24,0.1119,0.01134,957.2
438,20.0,11.38,0.1113,0.00435,959.3
439,20.0,11.48,0.1107,0.0109,961.8
440,14.0,11.5,0.1102,0.00917,963.9
441,11.0,11.49,0.1096,0.0297,966.3
442,12.0,11.58,0.1091,0.00781,968.7
443,15.0,11.66,0.1085,0.0231,970.8
444,15.0,11.75,0.108,0.01195,973.2
445,12.0,11.78,0.1075,0.01923,975.7
446,13.0,11.82,0.1069,0.00659,978.0
447,16.0,11.96,0.1064,0.0126,980.4
448,5.0,11.93,0.1059,0.00814,982.7
449,16.0,12.06,0.1053,0.00617,984.8
450,15.0,12.13,0.1048,0.02931,986.9
451,17.0,12.18,0.1043,0.00802,989.0
452,13.0,12.21,0.1038,0.01421,991.2
453,12.0,12.19,0.1032,0.00737,993.7
454,13.0,12.18,0.1027,0.01112,996.1
455,11.0,12.17,0.1022,0.00808,998.4
456,12.0,12.22,0.1017,0.0164,1000.6
457,12.0,12.15,0.1012,0.00996,1002.8
458,10.0,12.17,0.1007,0.004,1005.0
459,14.0,12.18,0.1002,0.00821,1007.3
460,18.0,12.29,0.0997,0.01464,1009.7
461,14.0,12.35,0.0992,0.00496,1011.8
462,11.0,12.33,0.0987,0.00968,1014.0
463,19.0,12.47,0.0982,0.0099,1016.2
464,19.0,12.53,0.0977,0.0053,1018.5
465,5.0,12.5,0.0972,0.00496,1020.9
466,12.0,12.49,0.0967,0.00627,1023.2
467,16.0,12.6,0.0962,0.02135,1025.6
468,16.0,12.69,0.0958,0.00486,1027.7
469,15.0,12.71,0.0953,0.00472,1030.1
470,12.0,12.74,0.0948,0.01199,1032.3
471,14.0,12.79,0.0943,0.01192,1034.8
472,16.0,12.78,0.0939,0.00401,1037.2
473,10.0,12.78,0.0934,0.00828,1039.5
474,11.0,12.79,0.0929,0.0094,1041.8
475,10.0,12.77,0.0925,0.01533,1043.9
476,16.0,12.83,0.092,0.01595,1046.2
477,14.0,12.9,0.0915,0.01745,1048.5
478,12.0,13.02,0.0911,0.01283,1050.6
479,13.0,13.04,0.0906,0.00744,1053.0
480,12.0,13.0,0.0902,0.00352,1055.3
481,14.0,13.05,0.0897,0.03717,1057.6
482,17.0,13.06,0.0893,0.00641,1059.8
483,15.0,13.1,0.0888,0.00634,1062.1
484,15.0,13.12,0.0884,0.01548,1064.3
485,11.0,13.1,0.0879,0.01462,1066.5
486,17.0,13.13,0.0875,0.01244,1068.7
487,9.0,13.16,0.0871,0.01097,1070.9
488,16.0,13.21,0.0866,0.03055,1073.6
489,14.0,13.2,0.0862,0.01568,1075.9
490,11.0,13.16,0.0858,0.00377,1078.0
491,19.0,13.25,0.0853,0.03015,1080.2
492,17.0,13.29,0.0849,0.03306,1082.5
493,18.0,13.37,0.0845,0.00854,1084.7
494,17.0,13.4,0.0841,0.01046,1086.9
495,14.0,13.43,0.0836,0.02627,1089.1
496,21.0,13.49,0.0832,0.00651,1091.4
497,12.0,13.49,0.0828,0.01753,1093.7
498,11.0,13.48,0.0824,0.00719,1096.2
499,19.0,13.56,0.082,0.01812,1098.6
500,20.0,13.62,0.0816,0.02119,1101.0
501,10.0,13.56,0.0812,0.01541,1103.3
502,21.0,13.69,0.0808,0.00369,1105.7
503,9.0,13.72,0.0804,0.00668,1108.0
504,13.0,13.68,0.08,0.01392,1110.2
505,12.0,13.64,0.0796,0.00942,1112.5
506,12.0,13.69,0.0792,0.01866,1114.9
507,11.0,13.68,0.0788,0.01906,1117.2
508,18.0,13.75,0.0784,0.00875,1119.4
509,20.0,13.78,0.078,0.00712,1121.4
510,12.0,13.74,0.0776,0.02449,1123.5
511,15.0,13.77,0.0772,0.02544,1125.8
512,14.0,13.75,0.0768,0.01997,1127.9
513,13.0,13.76,0.0764,0.01645,1130.2
514,11.0,13.76,0.076,0.01987,1132.2
515,12.0,13.77,0.0757,0.00566,1134.3
516,19.0,13.81,0.0753,0.00704,1136.4
517,8.0,13.73,0.0749,0.00728,1138.6
518,14.0,13.74,0.0745,0.00629,1140.9
519,10.0,13.68,0.0742,0.01426,1142.9
520,14.0,13.7,0.0738,0.00914,1145.2
521,12.0,13.67,0.0734,0.00538,1147.3
522,19.0,13.7,0.0731,0.00951,1149.5
523,17.0,13.77,0.0727,0.01614,1151.8
524,14.0,13.79,0.0723,0.00778,1154.1
525,11.0,13.8,0.072,0.01115,1156.4
526,15.0,13.78,0.0716,0.01476,1158.6
527,8.0,13.75,0.0712,0.02675,1160.8
528,14.0,13.77,0.0709,0.01349,1162.8
529,12.0,13.76,0.0705,0.01261,1164.9
530,19.0,13.9,0.0702,0.0145,1167.0
531,15.0,13.91,0.0698,0.01588,1169.1
532,16.0,13.9,0.0695,0.01235,1171.3
533,13.0,13.9,0.0691,0.00579,1173.5
534,15.0,13.93,0.0688,0.00652,1176.0
535,14.0,13.95,0.0684,0.01278,1178.8
536,16.0,13.97,0.0681,0.01021,1181.3
537,13.0,14.01,0.0678,0.00367,1183.5
538,17.0,13.98,0.0674,0.00867,1185.8
539,12.0,13.9,0.0671,0.01143,1187.9
540,19.0,13.95,0.0668,0.01449,1190.1
541,9.0,13.93,0.0664,0.00775,1192.5
542,21.0,14.02,0.0661,0.00273,1194.7
543,19.0,14.06,0.0658,0.00987,1196.9
544,17.0,14.08,0.0654,0.00679,1199.2
545,18.0,14.14,0.0651,0.01308,1201.5
546,16.0,14.17,0.0648,0.01552,1203.6
547,12.0,14.13,0.0645,0.01758,1206.3
548,12.0,14.2,0.0641,0.01141,1208.7
549,15.0,14.19,0.0638,0.00353,1210.9
550,15.0,14.19,0.0635,0.01442,1213.2
551,16.0,14.18,0.0632,0.03874,1215.6
552,10.0,14.15,0.0629,0.00194,1218.0
553,12.0,14.15,0.0625,0.00478,1220.4
554,21.0,14.23,0.0622,0.01303,1222.7
555,21.0,14.33,0.0619,0.00653,1225.1
556,15.0,14.36,0.0616,0.01382,1227.6
557,17.0,14.41,0.0613,0.02034,1230.1
558,15.0,14.46,0.061,0.01523,1232.6
559,14.0,14.46,0.0607,0.02025,1235.0
560,15.0,14.43,0.0604,0.00509,1237.4
561,11.0,14.4,0.0601,0.01074,1240.0
562,15.0,14.44,0.0598,0.01258,1242.7
563,17.0,14.42,0.0595,0.03113,1245.2
564,16.0,14.39,0.0592,0.01176,1247.6
565,19.0,14.53,0.0589,0.00658,1250.1
566,22.0,14.63,0.0586,0.02631,1252.4
567,12.0,14.59,0.0583,0.00818,1254.5
568,15.0,14.58,0.058,0.00845,1256.6
569,11.0,14.54,0.0577,0.01729,1258.8
570,17.0,14.59,0.0574,0.00443,1261.1
571,12.0,14.57,0.0571,0.02485,1263.2
572,7.0,14.48,0.0569,0.00596,1265.4
573,13.0,14.51,0.0566,0.01626,1267.7
574,20.0,14.6,0.0563,0.01005,1269.8
575,13.0,14.63,0.056,0.03845,1272.0
