episode,score,moving_avg_100,epsilon,loss,elapsed_s
362,0.0,6.51,0.1629,0.00635,847.9
363,6.0,6.54,0.1621,0.01045,850.5
364,10.0,6.57,0.1613,0.01177,853.0
365,10.0,6.62,0.1605,0.00792,855.5
366,11.0,6.69,0.1597,0.01664,857.8
367,12.0,6.77,0.1589,0.00603,860.3
368,9.0,6.79,0.1581,0.00448,862.8
369,8.0,6.81,0.1573,0.00576,865.4
370,4.0,6.77,0.1565,0.0039,867.9
371,14.0,6.9,0.1557,0.00577,870.3
372,8.0,6.9,0.1549,0.00459,872.7
373,10.0,6.94,0.1542,0.00488,875.1
374,4.0,6.93,0.1534,0.00837,877.6
375,1.0,6.8,0.1526,0.01035,879.9
376,8.0,6.84,0.1519,0.01282,882.4
377,10.0,6.91,0.1511,0.00992,884.8
378,4.0,6.87,0.1504,0.0135,887.2
379,7.0,6.83,0.1496,0.00341,889.8
380,4.0,6.82,0.1489,0.00366,892.5
381,15.0,6.88,0.1481,0.00802,894.8
382,8.0,6.85,0.1474,0.00316,897.3
383,12.0,6.84,0.1466,0.00725,899.5
384,10.0,6.89,0.1459,0.00709,901.8
385,12.0,6.9,0.1452,0.01492,904.2
386,11.0,6.96,0.1444,0.00798,906.5
387,11.0,7.01,0.1437,0.00508,908.8
388,11.0,7.03,0.143,0.00693,911.3
389,7.0,7.05,0.1423,0.00978,913.8
390,3.0,7.04,0.1416,0.00514,916.3
391,2.0,7.01,0.1409,0.01155,919.1
392,8.0,7.05,0.1402,0.00996,921.5
393,15.0,7.17,0.1395,0.0061,923.8
394,0.0,7.18,0.1388,0.00275,926.1
395,8.0,7.25,0.1381,0.00897,928.7
396,7.0,7.24,0.1374,0.00644,931.3
397,7.0,7.28,0.1367,0.01084,933.5
398,7.0,7.25,0.136,0.00783,935.9
399,8.0,7.22,0.1353,0.00647,938.3
400,10.0,7.26,0.1347,0.01291,940.6
401,7.0,7.23,0.134,0.00902,943.2
402,8.0,7.18,0.1333,0.00684,945.5
403,12.0,7.25,0.1326,0.00842,948.0
404,7.0,7.3,0.132,0.00335,950.4
405,7.0,7.32,0.1313,0.01013,952.8
406,10.0,7.31,0.1307,0.00608,955.1
407,9.0,7.35,0.13,0.0185,957.6
408,5.0,7.36,0.1294,0.00514,960.0
409,13.0,7.47,0.1287,0.0077,962.3
410,4.0,7.44,0.1281,0.0064,964.5
411,9.0,7.46,0.1274,0.01046,966.6
412,16.0,7.55,0.1268,0.00856,969.0
413,11.0,7.63,0.1262,0.00456,971.5
414,4.0,7.62,0.1255,0.01209,974.1
415,5.0,7.58,0.1249,0.00704,976.3
416,7.0,7.62,0.1243,0.00454,978.5
417,15.0,7.73,0.1237,0.00666,980.7
418,5.0,7.77,0.123,0.01082,983.1
419,7.0,7.81,0.1224,0.02143,985.2
420,11.0,7.81,0.1218,0.00761,987.5
421,7.0,7.84,0.1212,0.02104,989.7
422,14.0,7.97,0.1206,0.00854,992.1
423,10.0,7.93,0.12,0.00892,994.4
424,7.0,7.9,0.1194,0.01168,996.7
425,7.0,7.87,0.1188,0.00632,999.0
426,8.0,7.91,0.1182,0.00519,1001.4
427,7.0,7.86,0.1176,0.00579,1003.7
428,14.0,7.91,0.117,0.00591,1006.1
429,8.0,7.93,0.1164,0.00468,1008.5
430,15.0,8.04,0.1159,0.00803,1011.1
431,11.0,8.1,0.1153,0.00366,1013.6
432,16.0,8.22,0.1147,0.0117,1016.0
433,9.0,8.24,0.1141,0.01125,1018.3
434,3.0,8.18,0.1136,0.0034,1020.8
435,9.0,8.22,0.113,0.00717,1023.3
436,11.0,8.23,0.1124,0.0056,1025.7
437,8.0,8.26,0.1119,0.00724,1028.0
438,16.0,8.35,0.1113,0.0081,1030.4
439,9.0,8.34,0.1107,0.0048,1033.0
440,8.0,8.31,0.1102,0.01065,1035.4
441,12.0,8.37,0.1096,0.00754,1037.8
442,12.0,8.39,0.1091,0.00591,1040.1
443,14.0,8.47,0.1085,0.00342,1042.5
444,14.0,8.54,0.108,0.00641,1044.9
445,12.0,8.65,0.1075,0.01037,1047.3
446,8.0,8.63,0.1069,0.00915,1049.6
447,12.0,8.67,0.1064,0.01609,1052.1
448,14.0,8.73,0.1059,0.00574,1054.5
449,7.0,8.72,0.1053,0.00798,1056.8
450,16.0,8.84,0.1048,0.00449,1059.0
451,14.0,8.92,0.1043,0.01267,1061.4
452,11.0,9.0,0.1038,0.005,1063.9
453,8.0,8.96,0.1032,0.00938,1066.3
454,9.0,9.0,0.1027,0.00869,1068.7
455,13.0,9.0,0.1022,0.00804,1071.3
456,13.0,9.05,0.1017,0.01137,1073.7
457,8.0,9.08,0.1012,0.00741,1076.2
458,11.0,9.1,0.1007,0.00718,1078.6
459,8.0,9.12,0.1002,0.01238,1081.2
460,9.0,9.14,0.0997,0.00407,1083.5
461,9.0,9.15,0.0992,0.00593,1086.5
462,7.0,9.22,0.0987,0.00592,1088.9
463,11.0,9.27,0.0982,0.0052,1091.2
464,11.0,9.28,0.0977,0.00325,1093.7
465,7.0,9.25,0.0972,0.00668,1095.9
466,11.0,9.25,0.0967,0.01315,1098.2
467,12.0,9.25,0.0962,0.00423,1100.8
468,11.0,9.27,0.0958,0.00683,1103.2
469,1.0,9.2,0.0953,0.00823,1105.5
470,12.0,9.28,0.0948,0.01184,1108.1
471,13.0,9.27,0.0943,0.01774,1110.6
472,6.0,9.25,0.0939,0.00682,1113.2
473,11.0,9.26,0.0934,0.01318,1115.7
474,11.0,9.33,0.0929,0.01566,1118.1
475,14.0,9.46,0.0925,0.00517,1120.3
476,7.0,9.45,0.092,0.00532,1122.9
477,8.0,9.43,0.0915,0.00559,1125.6
478,2.0,9.41,0.0911,0.01222,1128.2
479,11.0,9.45,0.0906,0.00201,1130.7
480,5.0,9.46,0.0902,0.00984,1133.1
481,8.0,9.39,0.0897,0.01292,1135.5
482,11.0,9.42,0.0893,0.00514,1138.0
483,11.0,9.41,0.0888,0.00479,1140.4
484,15.0,9.46,0.0884,0.0039,1142.8
485,6.0,9.4,0.0879,0.00881,1145.0
486,6.0,9.35,0.0875,0.01112,1147.3
487,17.0,9.41,0.0871,0.01061,1149.7
488,11.0,9.41,0.0866,0.01241,1152.2
489,10.0,9.44,0.0862,0.01325,1154.8
490,8.0,9.49,0.0858,0.0057,1157.3
491,14.0,9.61,0.0853,0.01077,1159.6
492,15.0,9.68,0.0849,0.02157,1161.9
493,13.0,9.66,0.0845,0.00801,1164.1
494,11.0,9.77,0.0841,0.0067,1166.5
495,9.0,9.78,0.0836,0.00509,1168.8
496,17.0,9.88,0.0832,0.00469,1171.5
497,9.0,9.9,0.0828,0.01174,1173.9
498,10.0,9.93,0.0824,0.0079,1176.2
499,13.0,9.98,0.082,0.01149,1178.5
500,18.0,10.06,0.0816,0.01616,1181.1
501,9.0,10.08,0.0812,0.00661,1183.6
502,12.0,10.12,0.0808,0.00778,1185.8
503,12.0,10.12,0.0804,0.01017,1188.2
504,7.0,10.12,0.08,0.00689,1190.7
505,12.0,10.17,0.0796,0.00714,1193.4
506,14.0,10.21,0.0792,0.00608,1196.0
507,12.0,10.24,0.0788,0.00337,1198.4
508,7.0,10.26,0.0784,0.00637,1200.9
509,13.0,10.26,0.078,0.00556,1203.4
510,8.0,10.3,0.0776,0.0144,1205.9
