episode,score,moving_avg_100,epsilon,loss,elapsed_s
348,10.0,9.84,0.1748,0.02277,836.3
349,16.0,9.91,0.1739,0.0087,838.6
350,13.0,9.94,0.173,0.00433,840.9
351,12.0,10.02,0.1721,0.01106,843.4
352,9.0,10.04,0.1713,0.0051,845.7
353,9.0,10.05,0.1704,0.01213,848.1
354,11.0,10.1,0.1696,0.02945,850.6
355,10.0,10.08,0.1687,0.0057,853.4
356,16.0,10.17,0.1679,0.00573,855.7
357,9.0,10.11,0.167,0.01129,858.3
358,8.0,10.11,0.1662,0.0079,860.8
359,9.0,10.1,0.1654,0.0045,863.2
360,17.0,10.26,0.1646,0.0138,865.5
361,11.0,10.29,0.1637,0.02475,867.7
362,12.0,10.3,0.1629,0.00765,870.3
363,7.0,10.24,0.1621,0.01916,872.9
364,9.0,10.33,0.1613,0.00489,875.3
365,16.0,10.38,0.1605,0.02483,877.8
366,12.0,10.38,0.1597,0.00805,880.0
367,5.0,10.35,0.1589,0.00618,882.4
368,11.0,10.41,0.1581,0.006,884.6
369,6.0,10.37,0.1573,0.01072,887.1
370,11.0,10.42,0.1565,0.01317,889.5
371,8.0,10.4,0.1557,0.02857,892.0
372,10.0,10.38,0.1549,0.02273,894.5
373,13.0,10.39,0.1542,0.00819,896.8
374,11.0,10.43,0.1534,0.01088,899.2
375,12.0,10.46,0.1526,0.00408,901.6
376,14.0,10.49,0.1519,0.0036,903.9
377,12.0,10.54,0.1511,0.00811,906.1
378,8.0,10.52,0.1504,0.0357,908.5
379,10.0,10.57,0.1496,0.00674,910.8
380,13.0,10.66,0.1489,0.00864,913.1
381,12.0,10.67,0.1481,0.01248,915.4
382,15.0,10.8,0.1474,0.00761,917.8
383,14.0,10.83,0.1466,0.00585,920.1
384,16.0,10.84,0.1459,0.01209,922.4
385,13.0,10.84,0.1452,0.02258,925.1
386,14.0,10.9,0.1444,0.01141,927.5
387,16.0,10.94,0.1437,0.0094,929.9
388,4.0,10.89,0.143,0.06258,932.3
389,13.0,10.94,0.1423,0.00465,934.5
390,14.0,11.02,0.1416,0.008,936.9
391,17.0,11.15,0.1409,0.01476,939.4
392,11.0,11.15,0.1402,0.01328,942.0
393,9.0,11.15,0.1395,0.02355,944.3
394,12.0,11.15,0.1388,0.00566,946.6
395,10.0,11.13,0.1381,0.0092,948.9
396,11.0,11.13,0.1374,0.00742,951.5
397,9.0,11.12,0.1367,0.01403,954.1
398,15.0,11.18,0.136,0.00582,956.4
399,10.0,11.2,0.1353,0.01091,958.7
400,13.0,11.24,0.1347,0.00759,961.0
401,7.0,11.28,0.134,0.00572,963.3
402,10.0,11.27,0.1333,0.02548,965.6
403,10.0,11.22,0.1326,0.00318,968.0
404,9.0,11.22,0.132,0.00923,970.3
405,14.0,11.17,0.1313,0.03033,972.7
406,10.0,11.15,0.1307,0.004,975.1
407,15.0,11.18,0.13,0.01714,977.6
408,11.0,11.21,0.1294,0.00663,980.0
409,14.0,11.26,0.1287,0.03484,982.5
410,14.0,11.3,0.1281,0.00659,985.1
411,13.0,11.33,0.1274,0.00895,988.4
412,7.0,11.31,0.1268,0.01228,991.0
413,7.0,11.23,0.1262,0.01736,993.8
414,14.0,11.29,0.1255,0.03476,996.2
415,16.0,11.38,0.1249,0.00596,998.6
416,14.0,11.44,0.1243,0.01219,1001.2
417,16.0,11.45,0.1237,0.00482,1003.7
418,13.0,11.5,0.123,0.00481,1006.2
419,10.0,11.46,0.1224,0.01356,1008.7
420,3.0,11.38,0.1218,0.01024,1011.4
421,10.0,11.36,0.1212,0.00575,1014.0
422,7.0,11.3,0.1206,0.01892,1016.5
423,5.0,11.22,0.12,0.01217,1019.1
424,13.0,11.24,0.1194,0.03038,1021.8
425,11.0,11.19,0.1188,0.00655,1024.2
426,11.0,11.25,0.1182,0.01387,1026.6
427,10.0,11.23,0.1176,0.02154,1029.1
428,15.0,11.25,0.117,0.01,1031.5
429,12.0,11.25,0.1164,0.0133,1033.9
430,15.0,11.34,0.1159,0.00519,1036.2
431,8.0,11.34,0.1153,0.01434,1038.5
432,13.0,11.36,0.1147,0.0096,1040.8
433,20.0,11.46,0.1141,0.00356,1043.4
434,19.0,11.57,0.1136,0.00556,1046.2
435,2.0,11.48,0.113,0.02601,1048.7
436,13.0,11.5,0.1124,0.02909,1051.5
437,13.0,11.46,0.1119,0.00671,1054.4
438,14.0,11.43,0.1113,0.0116,1057.3
439,10.0,11.4,0.1107,0.00276,1060.0
440,14.0,11.45,0.1102,0.00936,1062.6
441,11.0,11.5,0.1096,0.00453,1065.0
442,12.0,11.48,0.1091,0.01842,1067.4
443,11.0,11.47,0.1085,0.00549,1069.8
444,6.0,11.45,0.108,0.00539,1072.5
445,14.0,11.5,0.1075,0.00466,1075.2
446,15.0,11.53,0.1069,0.0114,1077.8
447,10.0,11.49,0.1064,0.01501,1080.2
448,10.0,11.49,0.1059,0.02836,1082.7
449,8.0,11.41,0.1053,0.03868,1085.3
450,13.0,11.41,0.1048,0.03328,1088.0
451,11.0,11.4,0.1043,0.00738,1090.5
452,7.0,11.38,0.1038,0.00991,1093.0
453,18.0,11.47,0.1032,0.00295,1095.4
454,9.0,11.45,0.1027,0.00857,1098.0
455,14.0,11.49,0.1022,0.01174,1100.4
456,7.0,11.4,0.1017,0.01903,1103.0
457,14.0,11.45,0.1012,0.01648,1105.5
458,10.0,11.47,0.1007,0.01346,1107.9
459,9.0,11.47,0.1002,0.00502,1110.4
460,17.0,11.47,0.0997,0.01279,1113.2
461,15.0,11.51,0.0992,0.04633,1115.7
462,11.0,11.5,0.0987,0.01315,1118.2
463,10.0,11.53,0.0982,0.00552,1120.5
464,12.0,11.56,0.0977,0.00728,1122.8
465,10.0,11.5,0.0972,0.01766,1125.3
466,14.0,11.52,0.0967,0.00514,1127.7
467,19.0,11.66,0.0962,0.03767,1130.0
468,19.0,11.74,0.0958,0.00596,1132.6
469,13.0,11.81,0.0953,0.01412,1135.2
470,18.0,11.88,0.0948,0.00786,1137.8
471,18.0,11.98,0.0943,0.01136,1140.5
472,8.0,11.96,0.0939,0.00904,1143.1
473,13.0,11.96,0.0934,0.02858,1145.4
474,13.0,11.98,0.0929,0.00934,1147.9
475,17.0,12.03,0.0925,0.00496,1150.4
476,7.0,11.96,0.092,0.03621,1153.0
477,13.0,11.97,0.0915,0.00988,1155.4
478,15.0,12.04,0.0911,0.00378,1158.0
479,16.0,12.1,0.0906,0.00331,1160.3
480,7.0,12.04,0.0902,0.00519,1162.8
481,15.0,12.07,0.0897,0.00826,1165.3
482,2.0,11.94,0.0893,0.05347,1167.8
483,14.0,11.94,0.0888,0.03607,1170.3
484,16.0,11.94,0.0884,0.01619,1172.7
485,11.0,11.92,0.0879,0.00747,1175.2
486,13.0,11.91,0.0875,0.04202,1177.7
487,16.0,11.91,0.0871,0.00542,1180.2
488,13.0,12.0,0.0866,0.00633,1182.6
489,15.0,12.02,0.0862,0.0145,1184.9
490,13.0,12.01,0.0858,0.00823,1187.2
491,11.0,11.95,0.0853,0.0143,1189.5
492,13.0,11.97,0.0849,0.00308,1192.0
493,14.0,12.02,0.0845,0.00966,1194.7
494,12.0,12.02,0.0841,0.00832,1197.1
495,12.0,12.04,0.0836,0.01328,1199.3
496,12.0,12.05,0.0832,0.02736,1201.6
497,10.0,12.06,0.0828,0.00935,1203.9
498,15.0,12.06,0.0824,0.00482,1206.2
499,7.0,12.03,0.082,0.01056,1208.6
500,16.0,12.06,0.0816,0.01564,1210.8
501,12.0,12.11,0.0812,0.02103,1213.3
502,21.0,12.22,0.0808,0.00612,1215.7
503,14.0,12.26,0.0804,0.02306,1218.2
504,11.0,12.28,0.08,0.00574,1220.6
505,16.0,12.3,0.0796,0.01608,1222.9
506,11.0,12.31,0.0792,0.0191,1225.4
507,11.0,12.27,0.0788,0.02745,1227.8
508,8.0,12.24,0.0784,0.00714,1230.3
509,5.0,12.15,0.078,0.00685,1232.9
510,13.0,12.14,0.0776,0.02266,1235.4
511,14.0,12.15,0.0772,0.01236,1237.9
512,8.0,12.16,0.0768,0.00786,1240.3
513,13.0,12.22,0.0764,0.01298,1242.9
514,19.0,12.27,0.076,0.00479,1245.4
515,14.0,12.25,0.0757,0.02209,1247.8
516,13.0,12.24,0.0753,0.05359,1250.3
517,14.0,12.22,0.0749,0.00407,1252.9
518,12.0,12.21,0.0745,0.02617,1255.5
519,16.0,12.27,0.0742,0.01144,1257.9
520,14.0,12.38,0.0738,0.00614,1260.4
521,8.0,12.36,0.0734,0.01008,1262.8
522,14.0,12.43,0.0731,0.02543,1265.3
523,18.0,12.56,0.0727,0.02172,1267.7
524,19.0,12.62,0.0723,0.0046,1270.2
