episode,score,moving_avg_100,epsilon,loss,elapsed_s
459,15.0,11.75,0.1002,0.00761,1033.4
460,13.0,11.81,0.0997,0.02721,1035.6
461,14.0,11.86,0.0992,0.00628,1038.0
462,12.0,11.89,0.0987,0.00514,1040.2
463,15.0,11.93,0.0982,0.0268,1042.3
464,17.0,11.98,0.0977,0.00438,1044.5
465,9.0,11.92,0.0972,0.00719,1046.5
466,13.0,11.93,0.0967,0.00467,1048.6
467,14.0,12.02,0.0962,0.00602,1050.6
468,16.0,12.13,0.0958,0.00528,1052.7
469,12.0,12.09,0.0953,0.01026,1054.8
470,18.0,12.16,0.0948,0.01396,1056.8
471,13.0,12.18,0.0943,0.01028,1059.0
472,12.0,12.2,0.0939,0.02763,1061.1
473,16.0,12.3,0.0934,0.00812,1063.5
474,12.0,12.31,0.0929,0.0061,1065.9
475,14.0,12.38,0.0925,0.02069,1068.1
476,16.0,12.44,0.092,0.00798,1070.3
477,16.0,12.44,0.0915,0.0066,1072.3
478,12.0,12.45,0.0911,0.00368,1074.4
479,10.0,12.42,0.0906,0.00983,1076.5
480,11.0,12.37,0.0902,0.01291,1078.5
481,7.0,12.36,0.0897,0.02669,1080.5
482,14.0,12.39,0.0893,0.00828,1082.9
483,2.0,12.3,0.0888,0.01722,1084.9
484,17.0,12.32,0.0884,0.03359,1087.0
485,6.0,12.29,0.0879,0.00128,1089.3
486,13.0,12.36,0.0875,0.00575,1091.5
487,17.0,12.41,0.0871,0.00906,1093.9
488,12.0,12.43,0.0866,0.01492,1096.2
489,13.0,12.46,0.0862,0.02333,1098.5
490,10.0,12.45,0.0858,0.03308,1100.5
491,14.0,12.43,0.0853,0.04468,1102.5
492,10.0,12.49,0.0849,0.0217,1104.7
493,15.0,12.54,0.0845,0.0201,1106.8
494,19.0,12.67,0.0841,0.009,1108.9
495,16.0,12.76,0.0836,0.02082,1110.9
496,16.0,12.81,0.0832,0.02423,1113.0
497,11.0,12.79,0.0828,0.02369,1115.1
498,18.0,12.85,0.0824,0.00706,1117.4
499,8.0,12.78,0.082,0.00687,1119.8
500,9.0,12.76,0.0816,0.01345,1122.0
501,9.0,12.76,0.0812,0.00429,1124.2
502,9.0,12.73,0.0808,0.0054,1126.4
503,16.0,12.8,0.0804,0.00781,1128.7
504,13.0,12.82,0.08,0.00502,1130.8
505,13.0,12.79,0.0796,0.00449,1133.1
506,15.0,12.82,0.0792,0.00426,1135.2
507,12.0,12.87,0.0788,0.01971,1137.2
508,14.0,12.9,0.0784,0.01805,1139.2
509,9.0,12.85,0.078,0.00391,1141.4
510,14.0,12.83,0.0776,0.00856,1143.8
511,14.0,12.86,0.0772,0.00772,1146.0
512,18.0,13.0,0.0768,0.0193,1148.2
513,16.0,13.05,0.0764,0.02599,1150.4
514,17.0,13.1,0.076,0.0221,1152.7
515,13.0,13.03,0.0757,0.00611,1155.0
516,10.0,12.97,0.0753,0.01124,1157.8
517,15.0,12.96,0.0749,0.00291,1160.0
518,13.0,12.95,0.0745,0.0054,1162.1
519,13.0,13.04,0.0742,0.00801,1164.4
520,13.0,13.0,0.0738,0.01039,1166.6
521,18.0,13.04,0.0734,0.01163,1168.7
522,16.0,13.07,0.0731,0.00685,1170.8
523,17.0,13.03,0.0727,0.01039,1173.1
524,12.0,13.13,0.0723,0.02156,1175.4
525,14.0,13.1,0.072,0.00714,1177.6
526,16.0,13.12,0.0716,0.02106,1179.7
527,15.0,13.1,0.0712,0.00839,1181.8
