episode,score,moving_avg_100,epsilon,loss,elapsed_s
437,13.0,15.88,0.0,0.00474,1058.2
438,20.0,15.9,0.0,0.03326,1060.6
439,17.0,15.95,0.0,0.00682,1062.9
440,15.0,15.91,0.0,0.01959,1065.2
441,16.0,15.92,0.0,0.02,1067.5
442,19.0,16.0,0.0,0.00515,1070.1
443,21.0,16.04,0.0,0.05796,1072.8
444,17.0,16.02,0.0,0.011,1075.5
445,19.0,16.02,0.0,0.0069,1078.1
446,13.0,15.9,0.0,0.01019,1080.4
447,17.0,15.98,0.0,0.0147,1082.8
448,19.0,15.99,0.0,0.01434,1085.3
449,19.0,16.0,0.0,0.01672,1087.9
450,14.0,15.93,0.0,0.02699,1090.4
451,19.0,15.95,0.0,0.0178,1093.0
452,16.0,16.03,0.0,0.00734,1095.6
453,14.0,16.04,0.0,0.01338,1098.2
454,10.0,16.02,0.0,0.00985,1100.7
455,22.0,16.07,0.0,0.03586,1103.3
456,14.0,16.03,0.0,0.00578,1105.7
457,16.0,15.98,0.0,0.01641,1108.3
458,20.0,16.03,0.0,0.0108,1110.7
459,16.0,16.06,0.0,0.01354,1113.1
460,16.0,16.08,0.0,0.01796,1115.4
461,22.0,16.15,0.0,0.01076,1118.1
462,19.0,16.23,0.0,0.00905,1120.6
463,20.0,16.21,0.0,0.00562,1123.3
464,23.0,16.27,0.0,0.00944,1126.0
465,14.0,16.25,0.0,0.02168,1128.5
466,18.0,16.27,0.0,0.00383,1131.0
467,19.0,16.28,0.0,0.00638,1133.6
468,19.0,16.33,0.0,0.01651,1136.0
469,18.0,16.34,0.0,0.02083,1138.5
470,20.0,16.41,0.0,0.00563,1141.0
471,17.0,16.38,0.0,0.01007,1143.4
472,20.0,16.38,0.0,0.01536,1145.8
473,17.0,16.43,0.0,0.01168,1148.4
474,17.0,16.45,0.0,0.01277,1151.1
475,24.0,16.49,0.0,0.03209,1153.9
476,20.0,16.58,0.0,0.00725,1156.5
477,15.0,16.58,0.0,0.01602,1158.9
478,10.0,16.56,0.0,0.0053,1161.3
479,10.0,16.54,0.0,0.01167,1163.7
480,11.0,16.54,0.0,0.00707,1166.2
481,19.0,16.58,0.0,0.0314,1168.7
482,16.0,16.53,0.0,0.01097,1171.2
483,18.0,16.55,0.0,0.00863,1173.5
484,21.0,16.54,0.0,0.05444,1176.1
485,21.0,16.61,0.0,0.01691,1178.9
486,11.0,16.55,0.0,0.00776,1181.6
487,18.0,16.58,0.0,0.01648,1184.6
488,19.0,16.64,0.0,0.02872,1187.1
489,17.0,16.63,0.0,0.03296,1189.7
490,15.0,16.64,0.0,0.00514,1192.4
491,11.0,16.61,0.0,0.02347,1195.0
492,17.0,16.6,0.0,0.02216,1197.6
493,14.0,16.55,0.0,0.03451,1200.0
494,19.0,16.65,0.0,0.00314,1202.6
495,19.0,16.67,0.0,0.02511,1205.2
496,17.0,16.7,0.0,0.00846,1208.2
497,24.0,16.77,0.0,0.01849,1210.6
498,16.0,16.73,0.0,0.01504,1213.2
499,16.0,16.73,0.0,0.01866,1215.8
500,18.0,16.78,0.0,0.02536,1218.3
501,17.0,16.83,0.0,0.03056,1220.7
502,20.0,16.88,0.0,0.01659,1223.1
503,4.0,16.71,0.0,0.01749,1225.5
504,15.0,16.64,0.0,0.01585,1228.0
505,16.0,16.6,0.0,0.00848,1230.4
506,16.0,16.61,0.0,0.00757,1232.8
507,17.0,16.64,0.0,0.02544,1235.2
508,19.0,16.73,0.0,0.01197,1237.8
509,20.0,16.7,0.0,0.01184,1240.2
510,21.0,16.75,0.0,0.01182,1242.7
511,10.0,16.66,0.0,0.00739,1245.2
512,16.0,16.72,0.0,0.03141,1247.5
513,21.0,16.75,0.0,0.02654,1250.0
514,24.0,16.85,0.0,0.01726,1252.6
515,17.0,16.95,0.0,0.01219,1255.0
516,12.0,16.95,0.0,0.01095,1257.5
517,15.0,16.91,0.0,0.00664,1259.8
518,18.0,16.9,0.0,0.0081,1262.3
519,25.0,17.0,0.0,0.00519,1264.7
520,19.0,17.04,0.0,0.03649,1267.3
521,18.0,17.07,0.0,0.01213,1269.8
522,15.0,17.07,0.0,0.01637,1272.3
523,18.0,17.12,0.0,0.01104,1275.2
524,14.0,17.12,0.0,0.02712,1277.6
525,11.0,17.08,0.0,0.01593,1280.2
